Subject,Проверенная запись,Источники,Качество проверки,Error
https://www.youtube.com/shorts/ECYFwqJp050,"Канал: Супер Марк (@СуперМарк-ж2э), URL канала: https://www.youtube.com/@СуперМарк-%D0%B62%D1%8D; Язык: ru; Заголовок: 😈 ЧТО-ТО СТУЧИТ В ВАШУ ДВЕРЬ! ВЕРИТИ МАЙНКРАФТ 1 СЕРИЯ ОН ЖИВОЙ 😵‍💫 РЕАКЦИЯ МОД АНИМАЦИЯ VERITY · @OfficialZelel; Дата: 2026-08-03; Просмотры: не найдено; Подписчики: 364; Длительность_с: не найдено; Тип: Shorts; Серийность: в заголовке явно указано «1 серия»; повторяемая вселенная/персонаж Verity и формат Minecraft reaction/mod animation; Подходит: да; Хук: по заголовку заявлена тревожная ситуация — «что-то стучит в вашу дверь»; фактическое начало первых 1–3 секунд не подтверждено, так как YouTube показывает Video unavailable; Конфликт: заявленная угроза/нечто неизвестное за дверью и реакция на хоррор-мод Verity; фактическая сценическая подача не подтверждена; Поворот: не найдено; Финал: не найдено; Соседний эпизод: https://rutube.ru/video/81d3e620b0bfd7ebeb4f7e830fe31266/",https://www.youtube.com/shorts/ECYFwqJp050\nhttps://m.youtube.com/shorts/ECYFwqJp050\nhttps://www.youtube.com/@СуперМарк-%D0%B62%D1%8D/shorts\nhttps://rutube.ru/video/81d3e620b0bfd7ebeb4f7e830fe31266/\nhttps://rutube.ru/video/ebc543fdc5d180bb8a5483dd54cf48dc/,"среднее — заголовок, канал, дата и число подписчиков подтверждены страницами YouTube, а серийность и соседний эпизод поддержаны открытым поиском, но просмотры, длительность и фактический сюжет недоступны из-за статуса Video unavailable.",
https://www.youtube.com/shorts/EtbDIjqT21k,"Канал: Olesya Kuzmenko (@olesyakuzmenko4720), URL канала: https://www.youtube.com/@olesyakuzmenko4720; Язык: ru; Заголовок: 😈 ЧТО-ТО СТУЧИТ В ВАШУ ДВЕРЬ! ВЕРИТИ МАЙНКРАФТ 1 СЕРИЯ ОН ЖИВОЙ 😵‍💫 РЕАКЦИЯ МОД АНИМАЦИЯ VERITY · @OfficialZelel; Дата: 2026-08-04; Просмотры: не найдено; Подписчики: 24; Длительность_с: 15; Тип: Shorts; Серийность: В заголовке прямо указано «1 серия»; повторяющийся персонаж/объект — Верити; Подходит: да; Хук: В первые 1–3 секунды на чёрном фоне появляется анимированный жёлтый смайлик/Верити, представляющийся другом-помощником; Конфликт: Человек за кадром с лёгким скепсисом проверяет, действительно ли Верити всё знает; Поворот: не найдено; Финал: Человек спрашивает «Ну и сколько будет два плюс два?», Верити начинает отвечать, после чего ролик обрывается; Соседний эпизод: https://www.youtube.com/watch?v=sKN9M6fN2Ac",https://www.youtube.com/shorts/EtbDIjqT21k\nhttps://www.youtube.com/@olesyakuzmenko4720/shorts\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=EtbDIjqT21k&format=json\nhttps://www.youtube.com/playlist?list=PLG2Lx0c97owU\nhttps://www.youtube.com/watch?v=sKN9M6fN2Ac\nhttps://rutube.ru/video/ebc543fdc5d180bb8a5483dd54cf48dc/\nhttps://www.tiktok.com/@rirzi23/video/7648957918083042593,"среднее — канал, заголовок, дату, подписчиков, тип Shorts и серийность подтверждает YouTube, а просмотры недоступны из-за статуса Video unavailable; сюжет и длительность получены при отдельном анализе доступного видеопотока, независимое зеркало подтверждает тему и нумерацию серии, но не метрики исходного Shorts.",
https://www.youtube.com/shorts/F5iqcoEgfk8,"Канал: MiraNet / Persik (@PersikMiranet), URL канала: https://www.youtube.com/@PersikMiranet; Язык: ru; Заголовок: Ловушка | Сюжет | анимация | 13 серия #майнкрафт #майнкрафтанимация #пес #бискас; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено (на странице отображается округлённое значение 8.25K, точное число публично не подтверждено); Длительность_с: не найдено; Тип: Shorts; Серийность: да — явно обозначена 13 серия, повторяющиеся персонажи и сюжетная линия; страница ролика также показывает связанный эпизод «РИКИСЯ сюжет 12 серия»; Подходит: да; Хук: в первые секунды герой в Minecraft говорит «Ну и где я?», оглядывается и проваливается в глубокую яму; Конфликт: герой оказывается в ловушке, враг в чёрно-красном облике угрожает ему, затем опасность распространяется на подошедшего персонажа Луи; Поворот: во время нападения появляется светло-зелёный персонаж с алмазным топором и спасает героев; Финал: герои начинают побег, говорят, что нужно найти Снежка, и ролик обрывается на клиффхэнгере; Соседний эпизод: https://www.youtube.com/shorts/dtrrHt5nSmA",https://www.youtube.com/shorts/F5iqcoEgfk8\nhttps://www.youtube.com/@PersikMiranet/shorts\nhttps://www.youtube.com/shorts/dtrrHt5nSmA\nhttps://www.youtube.com/shorts/poWJNIBhuZc,"среднее — заголовок, канал, язык, формат, серийность, соседние эпизоды и сюжет подтверждены прямой страницей, страницей канала, поисковой выдачей и анализом доступного видеоряда, но ролик на прямой странице помечен как недоступный, поэтому дата, точные просмотры, точное число подписчиков и длительность не подтверждены.",
https://www.youtube.com/shorts/Gdo4zpnIj1g,"Канал: The Land Of Boggs — https://www.youtube.com/@TheLandofBoggs; Язык: en; Заголовок: Theme Park Speedrun; Дата: 2026-07-31; Просмотры: 3200000; Подписчики: 9810000; Длительность_с: 24; Тип: Shorts; Серийность: серийный анимационный формат The Land of Boggs с повторяющимися персонажами Boggo, Boe и третьим жёлтым персонажем; канал описывает проект как animated series about best friends Boggo and Boe; Подходит: да; Хук: у ворот парка BOGLÜND трое героев ждут открытия; часы показывают 8:59, затем 9:00, ворота распахиваются, а сине-фиолетовый Boggo врывается внутрь на огромной скорости; Конфликт: Boggo пытается максимально быстро пройти все аттракционы и развлечения, тогда как Boe не выдерживает темп — его тошнит на горках, он измучен и едва успевает за другом; Поворот: у водопада Boggo внезапно выпрыгивает из лодки, заметив место для фейерверка, оставляя Boe и жёлтого персонажа в лодке перед падением; Финал: ночью Boggo смотрит фейерверк и говорит «WHAT A GREAT DAY... RIGHT BOE?», пока обессиленный Boe лежит рядом лицом вниз; Соседний эпизод: https://www.youtube.com/shorts/vS37cb6IToI",https://www.youtube.com/shorts/Gdo4zpnIj1g\nhttps://www.youtube.com/watch?v=Gdo4zpnIj1g\nhttps://www.youtube.com/@TheLandofBoggs\nhttps://www.youtube.com/@TheLandofBoggs/shorts\nhttps://www.facebook.com/thelandofboggs/videos/theme-park-speedrun/2115874946024335/\nhttps://www.youtube.com/shorts/vS37cb6IToI,"высокое — заголовок, канал, подписчики, просмотры, формат и длительность подтверждены страницами YouTube/канала, сюжет проверен по анализу самого ролика, а дата 2026-07-31 дополнительно сверена с открытой публикацией канала; число просмотров округлено YouTube до 3.2M.",
https://www.youtube.com/shorts/I2Cgf7iNLrw,"Канал: BATEK_OFFICIAL (@batek_official9120), URL канала: https://www.youtube.com/@batek_official9120; Язык: ru; Заголовок: ОДИН ДЕНЬ ИЗ ДЕТСТВА♥️ #shorts; Дата: 2024-08-27; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: не найдено; Тип: Shorts; Серийность: повторяемый формат ностальгических комедийных скетчей «Один день из детства» с повторяющимися персонажами — сын-школьник, отец и мать; прямой номер части или обозначение «продолжение» не найдено; Подходит: да; Хук: на экране появляется текст «ОДИН ДЕНЬ ИЗ ТВОЕГО ДЕТСТВА 1 СЕНТЯБРЯ», молодой человек сообщает, что уже послезавтра ему в школу; Конфликт: семья в панике собирает ребёнка к 1 сентября — гладит рубашку, ищет школьные принадлежности и рюкзак, подписывает тетрадь; Поворот: мать срочно срезает садовые цветы и собирает обязательный букет учителю; Финал: сын с букетом и мать позируют на улице, пока отец снимает их на ретро-VHS-камеру; Соседний эпизод: https://www.youtube.com/shorts/WMITnVtjXSY",https://www.youtube.com/shorts/I2Cgf7iNLrw\nhttps://www.youtube.com/@batek_official9120\nhttps://www.youtube.com/shorts/WMITnVtjXSY\nhttps://m.vk.com/wall-220500336_28572,"среднее — заголовок, канал, дата и сюжет подтверждены прямой страницей/открытым анализом, но YouTube показывает метрики округлённо (731K и 8.85M), а ролик отмечен как недоступный, поэтому точные просмотры, подписчики и длительность не подтверждены.",
https://www.youtube.com/shorts/ICLQvHQKpF0,"Канал: IRAYBS FILMS (@iraybsfilms), URL канала: https://www.youtube.com/channel/UCtzH0DiWCBfEF4EdydIDrmg; Язык: en; Заголовок: FRIDAY THE 13TH IS HERE - PART 6 #horrorshort; Дата: 2024-11-20; Просмотры: 611; Подписчики: 435; Длительность_с: 90; Тип: Shorts; Серийность: явно серийный хоррор-эпизод, часть 6 — в начале и конце есть заставки “START OF PART 6. FRIDAY THE 13TH.” и “END OF PART 6. FRIDAY THE 13TH.”; повторяющиеся персонажи/образы: мужчина в очках и фигура в хоккейной маске; Подходит: да; Хук: стартовая заставка части 6, затем закадровая реплика о том, что тело Джейсона не достали из озера и он всё ещё где-то там; Конфликт: мужчина ночью сталкивается с фигурой в хоккейной маске, пытается скрыться в доме, но его находят и жестоко атакуют; Поворот: кровавая сцена обрывается, мужчина просыпается в постели — это был кошмар; Финал: внезапный скример с демоническим лицом, красными глазами и зубастой улыбкой, после чего появляется финальная заставка части 6; Соседний эпизод: https://www.youtube.com/shorts/kKCzLW8tgbk",https://www.youtube.com/shorts/ICLQvHQKpF0\nhttps://www.youtube.com/channel/UCtzH0DiWCBfEF4EdydIDrmg\nhttps://www.youtube.com/shorts/kKCzLW8tgbk,"высокое — заголовок, канал, дата, длительность, просмотры, подписчики, Shorts-статус и соседний эпизод подтверждены открытыми страницами YouTube; сюжет подтверждён просмотром/анализом ролика, при этом страница ролика в браузере отображалась как временно недоступная.",
https://www.youtube.com/shorts/JElTHuKcC7c,"Канал: Алмаз Сюбуков (@AlmazSubukov), URL канала: https://www.youtube.com/@AlmazSubukov; Язык: ru; Заголовок: #батёк #ужас #аномалии #shorts; Дата: 2026-03-21; Просмотры: 23000; Подписчики: не найдено; Длительность_с: не найдено; Тип: Shorts; Серийность: да — повторяющийся формат с персонажем/лейтмотивом «батёк» и сюжетами про ужас/аномалии; Подходит: да; Хук: не найдено — ролик недоступен для воспроизведения на публичной странице в момент проверки; Конфликт: не найдено — ролик недоступен для воспроизведения; Поворот: не найдено — ролик недоступен для воспроизведения; Финал: не найдено — ролик недоступен для воспроизведения; Соседний эпизод: https://www.youtube.com/shorts/rmgXjD69V04",https://www.youtube.com/shorts/JElTHuKcC7c\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/shorts/JElTHuKcC7c&format=json\nhttps://www.youtube.com/@AlmazSubukov/shorts\nhttps://www.youtube.com/shorts/rmgXjD69V04,"среднее — заголовок, канал, тип, текущие отображаемые просмотры и серийный формат подтверждены открытыми страницами YouTube, но исходный ролик помечен как недоступный, поэтому длительность и сюжетные элементы не верифицируются, а дата взята из открытого поискового индексирования YouTube.",
https://www.youtube.com/shorts/JQWlnRv4HIk,"Канал: DRM DRAMA English (@drmdramaenglish; URL канала: https://www.youtube.com/@drmdramaenglish/shorts); Язык: en; Заголовок: The Scene That Left Everyone Silent ❤️💔 | Threads of Love | G153; Дата: 2026-06-06; Просмотры: 251; Подписчики: не найдено; Длительность_с: не найдено; Тип: Shorts; Серийность: да — ролик маркирован G153 и относится к повторяющейся романтической драме Threads of Love; описание канала/ролика указывает на ежедневный выпуск эпизодов и персонажа Meera; Подходит: да; Хук: не найдено — видеоплеер на прямой странице недоступен, поэтому первые 1–3 секунды нельзя подтвердить; Конфликт: подтверждено на уровне описания серии — свободолюбивая Meera сопротивляется попытке семьи и bridal school сформировать из неё «идеальную невесту», но конкретная конфликтная сцена этого ролика не подтверждена; Поворот: не найдено; Финал: не найдено; Соседний эпизод: https://www.youtube.com/watch?v=00Mv38GItOA",https://www.youtube.com/shorts/JQWlnRv4HIk\nhttps://www.youtube.com/@drmdramaenglish/shorts\nhttps://www.youtube.com/watch?v=00Mv38GItOA\nhttps://www.youtube.com/playlist?list=PLE8zyZ37b6rM,"среднее — заголовок, канал, дата, просмотры, принадлежность к Shorts и серийность подтверждены прямой страницей/открытым поиском, но подписчики и длительность недоступны, а сюжетные детали первых секунд, поворота и финала не проверяются из-за статуса Video unavailable.",
https://www.youtube.com/shorts/K6ViDmO_Ka0,"Канал: DRM English Dubbed (@drmenglishdubbed), URL канала: https://www.youtube.com/@drmenglishdubbed; Язык: en; Заголовок: Their Hearts Felt At Peace Together 🥹💗 | Threads of Love | G1536; Дата: 2026-08-17; Просмотры: не найдено; Подписчики: 306000; Длительность_с: не найдено; Тип: Shorts; Серийность: серийный/повторяемый вертикальный контент по мини-драме Threads of Love, повторяющиеся персонажи и обозначение серии G1536; Подходит: да; Хук: В первые 1–3 секунды мужчина и женщина ведут напряжённый диалог: мужчина говорит «Такая женщина», женщина резко спрашивает, что он имеет в виду, и обвиняет его в плохих словах о её матери; Конфликт: спор мужчины и женщины о виновности или невиновности матери женщины, Памми Капур; Поворот: женщина переходит от словесной защиты к действию и передаёт полицейскому письма как доказательства невиновности матери; Финал: заставка с призывом подписаться на YouTube-канал DRM DRAMA English; Соседний эпизод: https://www.youtube.com/shorts/NdcHaYtnnwM",https://www.youtube.com/shorts/K6ViDmO_Ka0\nhttps://www.youtube.com/watch?v=K6ViDmO_Ka0\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/shorts/K6ViDmO_Ka0&format=json\nhttps://www.youtube.com/@drmenglishdubbed\nhttps://www.youtube.com/@drmenglishdubbed/shorts\nhttps://www.youtube.com/playlist?list=PLMfuIStZNE0tY5DukuaEzUQz8oFU9VWnA\nhttps://www.youtube.com/shorts/NdcHaYtnnwM,"высокое — заголовок, автор, URL канала, дата, серийность и подписчики подтверждены открытыми страницами YouTube/playlist, а сюжет проверен анализом доступного видео; просмотры и длительность публично не извлечены и поэтому помечены как «не найдено».",
https://www.youtube.com/shorts/KWntvh2HvaQ,"Канал: The Land Of Boggs — https://www.youtube.com/@TheLandofBoggs; Язык: en; Заголовок: I Wanna Pet Itttttt; Дата: 2026-08-08; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 26; Тип: Shorts; Серийность: повторяющийся анимационный сериал The Land of Boggs с постоянными персонажами Boggo и Boe; Подходит: да; Хук: Boe замечает дикое животное и с восторгом бросается его гладить, пока Boggo пытается его остановить; Конфликт: Boe снова и снова пытается гладить опасных диких животных и получает травмы, а Boggo безуспешно пытается его удержать; Поворот: после скунса, улья и удара оленя Boe оказывается в пасти медведя; Финал: находясь в пасти медведя, Boe улыбается и говорит, что медведь мягкий и пушистый; Соседний эпизод: https://www.youtube.com/shorts/OvBfS30UNn4",https://www.youtube.com/shorts/KWntvh2HvaQ\nhttps://www.youtube.com/@TheLandofBoggs\nhttps://www.youtube.com/@TheLandofBoggs/shorts\nhttps://www.tiktok.com/@thelandofboggs/video/7671691184477064462\nhttps://www.youtube.com/shorts/OvBfS30UNn4,"среднее — заголовок, канал, дата, длительность и серийность подтверждены страницами YouTube и открытым дублем TikTok, но точные текущие просмотры и подписчики публично отображались только в округлённом виде, а основной YouTube-плеер был недоступен.",
